ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
4219,2,296.30181,-14.77462,16.19,0.04,15.64,0.08,0.55,0.089442719
4220,2,296.15314,-14.89192,16.22,0.05,15.87,0.1,0.35,0.111803399
4221,2,296.18272,-14.86347,16.12,0.05,16.43,0.26,-0.31,0.264764046
4223,2,296.25426,-14.89351,16.2,0.05,16.11,0.16,0.09,0.167630546
4224,2,296.41212,-14.85163,16.21,0.06,15.53,0.14,0.68,0.152315462
4225,2,296.33198,-14.69426,16.37,0.08,15.74,0.1,0.63,0.128062485
4226,2,296.40257,-14.64225,16.01,0.06,15.63,0.18,0.38,0.18973666
4228,2,296.22382,-14.79317,16.41,0.06,15.38,0.14,1.03,0.152315462
4229,2,296.08471,-14.85843,16.42,0.05,15.57,0.11,0.85,0.12083046
4230,2,296.31012,-14.85017,16.35,0.03,15.86,0.14,0.49,0.143178211
4231,2,296.39228,-14.8909,16.09,0.08,15.89,0.15,0.2,0.17
4232,2,296.31576,-14.82639,16.16,0.06,16.26,0.18,-0.1,0.18973666
4233,2,296.24182,-14.72703,16.25,0.06,15.66,0.08,0.59,0.1
4234,2,296.30087,-14.81719,16.11,0.04,15.91,0.07,0.2,0.080622577
4237,2,296.14949,-14.73642,16.17,0.06,15.3,0.11,0.87,0.125299641
4238,2,296.27583,-14.83759,16.23,0.06,15.76,0.09,0.47,0.108166538
4239,2,296.25129,-14.85639,16.24,0.08,15.3,0.07,0.94,0.106301458
4241,2,296.25931,-14.94385,16.18,0.04,15.9,0.18,0.28,0.184390889
4242,2,296.21031,-14.67349,16.17,0.08,15.96,0.12,0.21,0.144222051
4243,2,296.27403,-14.91851,16.19,0.03,16.05,0.28,0.14,0.281602557
4244,2,296.31948,-14.77879,16.28,0.05,15.93,0.17,0.35,0.177200451
4245,2,296.27917,-14.8572,16.3,0.04,15.72,0.13,0.58,0.136014705
4247,2,296.237,-14.91422,16.27,0.06,16.06,0.26,0.21,0.266833281
4252,2,296.24521,-14.8055,16.08,0.04,15.94,0.11,0.14,0.117046999
4253,2,296.33115,-14.88195,16.33,0.03,15.91,0.15,0.42,0.152970585
4255,2,296.19495,-14.80551,16.27,0.05,15.38,0.11,0.89,0.12083046
4256,2,296.2645,-14.73059,16.21,0.05,15.55,0.07,0.66,0.086023253
4257,2,296.20269,-14.86932,16.25,0.04,15.8,0.1,0.45,0.107703296
4258,2,296.16152,-14.67725,16.16,0.05,16.03,0.12,0.13,0.13
4259,2,296.2272,-14.8198,16.22,0.05,15.52,0.08,0.7,0.094339811
4261,2,296.14714,-14.7041,16.33,0.05,15.91,0.13,0.42,0.139283883
4263,2,296.39447,-14.83648,16.45,0.03,15.47,0.07,0.98,0.076157731
4264,2,296.34309,-14.87551,16.36,0.05,15.51,0.17,0.85,0.177200451
4266,2,296.20441,-14.82097,16.14,0.06,16.45,0.25,-0.31,0.257099203
4269,2,296.22472,-14.91018,16.19,0.06,16.27,0.22,-0.08,0.228035085
4273,2,296.40315,-14.69905,16.32,0.1,15.78,0.18,0.54,0.205912603
4275,2,296.17046,-14.85892,16.35,0.05,15.65,0.11,0.7,0.12083046
4276,2,296.22535,-14.77477,15.91,0.04,15.58,0.11,0.33,0.117046999
4277,2,296.06551,-14.93834,16.22,0.06,15.47,0.16,0.75,0.170880075
4278,2,296.18677,-14.74649,16.42,0.07,15.5,0.05,0.92,0.086023253
4279,2,296.13505,-14.89737,16.11,0.05,16.42,0.24,-0.31,0.245153013
4283,2,296.25261,-14.87476,16.3,0.05,15.8,0.14,0.5,0.148660687
4284,2,296.13421,-14.70899,15.93,0.05,16.11,0.11,-0.18,0.12083046
4285,2,296.33151,-14.69754,16.25,0.07,15.47,0.12,0.78,0.13892444
4287,2,296.35084,-14.64317,16.29,0.05,16.03,0.1,0.26,0.111803399
4288,2,296.24772,-14.72303,16.32,0.06,15.65,0.16,0.67,0.170880075
4289,2,296.32617,-14.66617,16.28,0.07,15.75,0.09,0.53,0.114017543
4292,2,296.04254,-14.81705,16.27,0.09,15.77,0.23,0.5,0.246981781
4293,2,296.38848,-14.85707,16.28,0.05,15.81,0.12,0.47,0.13
4294,2,296.22166,-14.92509,16.17,0.05,16.05,0.23,0.12,0.235372046
4296,2,296.23491,-14.8582,16.24,0.08,16.04,0.2,0.2,0.215406592
4297,2,296.31818,-14.77831,16.32,0.08,15.88,0.16,0.44,0.178885438
4301,2,296.32001,-14.8205,16.44,0.05,15.51,0.07,0.93,0.086023253
4303,2,296.27876,-14.76185,16.41,0.05,15.37,0.08,1.04,0.094339811
4306,2,296.3529,-14.92689,16.19,0.03,16.18,0.17,0.01,0.172626765
4308,2,296.26952,-14.8428,16.13,0.05,15.73,0.13,0.4,0.139283883
4309,2,296.36608,-14.81582,16.23,0.07,15.64,0.22,0.59,0.230867928
4310,2,296.26745,-14.77293,16.11,0.05,15.89,0.17,0.22,0.177200451
4312,2,296.28739,-14.88901,16.3,0.05,15.96,0.09,0.34,0.102956301
4313,2,296.23578,-14.82224,16.17,0.05,15.71,0.19,0.46,0.196468827
4315,2,296.16162,-14.94868,16.47,0.06,15.45,0.13,1.02,0.143178211
4316,2,296.21918,-14.68098,16.32,0.06,15.66,0.14,0.66,0.152315462
4319,2,296.4093,-14.85973,16.31,0.05,15.57,0.21,0.74,0.215870331
4322,2,296.38541,-14.72145,16.38,0.07,15.25,0.11,1.13,0.130384048
4325,2,296.26014,-14.88334,16.17,0.04,16.04,0.22,0.13,0.223606798
4326,2,296.21968,-14.92982,16.23,0.03,15.93,0.13,0.3,0.133416641
4327,2,296.24618,-14.79579,16.3,0.05,15.64,0.11,0.66,0.12083046
4328,2,296.41262,-14.85647,15.53,0.03,15.42,0.15,0.11,0.152970585
4329,2,296.22754,-14.77825,16.42,0.04,15.59,0.07,0.83,0.080622577
4330,2,296.16427,-14.92079,16.33,0.04,15.48,0.09,0.85,0.098488578
4331,2,296.2183,-14.85016,16.17,0.06,15.94,0.15,0.23,0.161554944
4335,2,296.29043,-14.77454,16.21,0.04,16.05,0.15,0.16,0.155241747
4336,2,296.31717,-14.88699,16.32,0.06,15.53,0.09,0.79,0.108166538
4337,2,296.10743,-14.81736,16.18,0.06,15.84,0.09,0.34,0.108166538
4342,2,296.1612,-14.80636,16.04,0.04,15.5,0.09,0.54,0.098488578
4347,2,296.22788,-14.85927,16.12,0.07,15.94,0.11,0.18,0.130384048
4350,2,296.33809,-14.63981,16.46,0.07,15.52,0.06,0.94,0.092195445
4354,2,296.14273,-14.73739,16.19,0.04,15.83,0.11,0.36,0.117046999
4356,2,296.23702,-14.77437,16.25,0.06,15.77,0.08,0.48,0.1
4357,2,296.25919,-14.893,15.78,0.05,15.24,0.08,0.54,0.094339811
4358,2,296.23264,-14.81016,16.17,0.04,15.6,0.1,0.57,0.107703296
4360,2,296.23139,-14.7374,16.44,0.06,15.38,0.1,1.06,0.116619038
4361,2,296.22663,-14.94201,16.28,0.05,15.76,0.12,0.52,0.13
4363,2,296.22538,-14.82666,16.1,0.1,16.12,0.19,-0.02,0.214709106
4364,2,296.28662,-14.82153,16.25,0.04,15.62,0.11,0.63,0.117046999
4367,2,296.24554,-14.86242,16.14,0.11,16.08,0.11,0.06,0.155563492
4368,2,296.18064,-14.81944,16.21,0.04,16.07,0.13,0.14,0.136014705
4370,2,296.19305,-14.69982,16.38,0.03,15.66,0.09,0.72,0.09486833
4371,2,296.31126,-14.83674,16.2,0.03,15.69,0.13,0.51,0.133416641
4372,2,296.21212,-14.69861,16.43,0.05,15.58,0.08,0.85,0.094339811
4373,2,296.13722,-14.8644,16.13,0.05,15.46,0.08,0.67,0.094339811
4374,2,296.21383,-14.7839,16.26,0.04,15.61,0.06,0.65,0.072111026
4376,2,296.26063,-14.87531,16.18,0.03,15.43,0.1,0.75,0.104403065
4377,2,296.23137,-14.88032,16.21,0.04,15.78,0.08,0.43,0.089442719
4381,2,296.27331,-14.74216,16.12,0.04,15.85,0.1,0.27,0.107703296
4382,2,296.12916,-14.87107,16.33,0.05,15.71,0.09,0.62,0.102956301
4383,2,296.11869,-14.92909,16.33,0.08,15.89,0.12,0.44,0.144222051
4384,2,296.23412,-14.91283,16.17,0.06,15.33,0.09,0.84,0.108166538
4387,2,296.20978,-14.76512,16.27,0.05,15.76,0.12,0.51,0.13
4389,2,296.06954,-14.76063,16.27,0.06,15.88,0.16,0.39,0.170880075
4391,2,296.1886,-14.88552,16.13,0.05,16.23,0.12,-0.1,0.13
4396,2,296.17714,-14.65235,16.32,0.16,15.4,0.11,0.92,0.194164878
4400,2,296.24009,-14.92086,16.12,0.05,15.48,0.16,0.64,0.167630546
4402,2,296.35894,-14.88739,16.35,0.04,15.8,0.14,0.55,0.145602198
4404,2,296.401,-14.8341,16.3,0.1,15.97,0.24,0.33,0.26
4408,2,296.19479,-14.81386,16.15,0.06,15.8,0.09,0.35,0.108166538
4410,2,296.39374,-14.87526,16.11,0.06,15.36,0.08,0.75,0.1
4412,2,296.17617,-14.79785,16.2,0.05,15.68,0.12,0.52,0.13
4413,2,296.18338,-14.78925,16.34,0.03,15.54,0.08,0.8,0.085440037
4416,2,296.22549,-14.82129,16.31,0.07,15.56,0.08,0.75,0.106301458
4423,2,296.17801,-14.79446,16.16,0.05,15.98,0.13,0.18,0.139283883
4424,2,296.17975,-14.86769,16.18,0.04,16.19,0.21,-0.01,0.213775583
4429,2,296.24126,-14.90076,16.31,0.05,15.84,0.13,0.47,0.139283883
4430,2,296.09802,-14.9087,16.27,0.04,15.89,0.15,0.38,0.155241747
4432,2,296.19252,-14.80168,16.24,0.04,15.7,0.13,0.54,0.136014705
4433,2,296.1769,-14.95479,16.34,0.09,15.78,0.12,0.56,0.15
4434,2,296.03661,-14.72405,16.23,0.05,15.81,0.25,0.42,0.254950976
4435,2,296.2814,-14.70048,16.31,0.04,15.87,0.11,0.44,0.117046999
4436,2,296.3074,-14.65756,16.35,0.05,15.65,0.11,0.7,0.12083046
4441,2,296.24582,-14.88963,16.27,0.05,15.89,0.13,0.38,0.139283883
4442,2,296.22889,-14.79448,16.32,0.05,15.81,0.15,0.51,0.158113883
4443,2,296.16403,-14.74377,16.21,0.04,15.93,0.11,0.28,0.117046999
4444,2,296.25302,-14.80937,16.24,0.05,15.64,0.12,0.6,0.13
4446,2,296.1063,-14.76726,16.31,0.06,15.29,0.06,1.02,0.084852814
4448,2,296.0889,-14.92112,16.26,0.05,15.87,0.13,0.39,0.139283883
4449,2,296.24504,-14.7721,15.97,0.08,15.86,0.15,0.11,0.17
4450,2,296.37119,-14.75672,16.33,0.06,15.92,0.11,0.41,0.125299641
4453,2,296.24494,-14.78279,16.17,0.05,16.29,0.19,-0.12,0.196468827
4455,2,296.17579,-14.80207,16.36,0.04,15.78,0.12,0.58,0.126491106
4458,2,296.22771,-14.83974,16.17,0.06,15.39,0.11,0.78,0.125299641
4459,2,296.24779,-14.90707,16.15,0.06,15.75,0.15,0.4,0.161554944
4464,2,296.37838,-14.73786,16.29,0.05,15.32,0.09,0.97,0.102956301
4465,2,296.25172,-14.73198,16.31,0.04,15.79,0.11,0.52,0.117046999
4470,2,296.26206,-14.66354,16.25,0.06,15.63,0.12,0.62,0.134164079
4472,2,296.26825,-14.76628,16.2,0.05,15.93,0.11,0.27,0.12083046
4474,2,296.14882,-14.8098,16.18,0.07,16.1,0.21,0.08,0.221359436
4484,2,296.24221,-14.82864,16.41,0.11,15.42,0.13,0.99,0.170293864
4486,2,296.32198,-14.85488,16.34,0.08,15.82,0.1,0.52,0.128062485
4488,2,296.32083,-14.76105,16.27,0.05,15.32,0.06,0.95,0.078102497
4493,2,296.06108,-14.77538,16.28,0.06,15.74,0.14,0.54,0.152315462
4494,2,296.30389,-14.93227,16.42,0.05,15.63,0.1,0.79,0.111803399
4495,2,296.22977,-14.91162,16.3,0.04,15.82,0.11,0.48,0.117046999
4499,2,296.42092,-14.86202,16.29,0.03,15.75,0.14,0.54,0.143178211
4511,2,296.12383,-14.92419,16.47,0.06,15.43,0.09,1.04,0.108166538
4512,2,296.18295,-14.86496,16.3,0.05,15.82,0.1,0.48,0.111803399
4515,2,296.43539,-14.83359,16.23,0.07,15.67,0.21,0.56,0.221359436
4517,2,296.26217,-14.66231,16.46,0.06,15.43,0.1,1.03,0.116619038
4519,2,296.41589,-14.85699,16.31,0.04,15.92,0.15,0.39,0.155241747
4521,2,296.26759,-14.77743,16.23,0.05,15.94,0.12,0.29,0.13
4522,2,296.22909,-14.81243,16.25,0.05,15.89,0.13,0.36,0.139283883
4525,2,296.23449,-14.8146,16.44,0.05,15.59,0.1,0.85,0.111803399
4528,2,296.13756,-14.85062,16.3,0.07,15.82,0.12,0.48,0.13892444
4529,2,296.19546,-14.8156,16.25,0.06,15.45,0.14,0.8,0.152315462
4534,2,296.27318,-14.78724,16.3,0.06,15.47,0.12,0.83,0.134164079
4537,2,296.31039,-14.79788,16.24,0.04,15.8,0.1,0.44,0.107703296
4538,2,296.22256,-14.77081,15.94,0.07,15.87,0.1,0.07,0.122065556
4549,2,296.23332,-14.808,16.14,0.03,16.09,0.16,0.05,0.162788206
4550,2,296.20553,-14.84585,16.23,0.04,15.26,0.06,0.97,0.072111026
4552,2,296.25922,-14.83298,16.03,0.06,15.82,0.11,0.21,0.125299641
4553,2,296.22406,-14.81471,16.19,0.05,15.93,0.15,0.26,0.158113883
4555,2,296.33729,-14.70959,16.37,0.05,15.66,0.11,0.71,0.12083046
4558,2,296.23732,-14.83232,16.29,0.05,15.52,0.13,0.77,0.139283883
4566,2,296.1957,-14.76949,16.02,0.09,15.7,0.12,0.32,0.15
4567,2,296.40393,-14.84238,16.35,0.06,15.71,0.08,0.64,0.1
4569,2,296.2258,-14.80622,16.21,0.07,15.9,0.12,0.31,0.13892444
4572,2,296.07154,-14.81477,16.48,0.04,15.44,0.12,1.04,0.126491106
4578,2,296.36095,-14.86132,16.25,0.05,15.81,0.11,0.44,0.12083046
4581,2,296.38907,-14.84655,16.25,0.05,15.48,0.06,0.77,0.078102497
4586,2,296.36325,-14.88085,16.13,0.04,15.56,0.12,0.57,0.126491106
4588,2,296.24108,-14.87854,16.37,0.05,15.74,0.15,0.63,0.158113883
4593,2,296.20025,-14.69006,16.44,0.06,15.51,0.08,0.93,0.1
4596,2,296.14629,-14.67801,16.31,0.07,15.86,0.09,0.45,0.114017543
4597,2,296.15993,-14.81093,16.28,0.03,15.44,0.08,0.84,0.085440037
4598,2,296.42079,-14.89337,16.11,0.05,15.25,0.23,0.86,0.235372046
4602,2,296.23693,-14.87214,16.27,0.05,15.77,0.1,0.5,0.111803399
4606,2,296.21389,-14.83214,16.33,0.04,15.84,0.1,0.49,0.107703296
4610,2,296.2193,-14.93596,16.21,0.04,15.71,0.11,0.5,0.117046999
4612,2,296.13708,-14.77139,16.27,0.08,15.93,0.16,0.34,0.178885438
4613,2,296.38469,-14.77621,16.33,0.05,15.79,0.24,0.54,0.245153013
4621,2,296.12439,-14.74172,16.44,0.03,15.61,0.13,0.83,0.133416641
4622,2,296.28685,-14.69746,15.77,0.06,15.77,0.13,0,0.143178211
4628,2,296.4192,-14.86075,16.43,0.09,15.36,0.09,1.07,0.127279221
4630,2,296.28314,-14.92051,16.33,0.03,15.86,0.18,0.47,0.182482876
4633,2,296.23493,-14.83889,16.31,0.07,15.71,0.08,0.6,0.106301458
4645,2,296.41865,-14.73186,16.32,0.1,15.61,0.26,0.71,0.278567766
4647,2,296.28098,-14.78284,16.24,0.06,16.05,0.23,0.19,0.237697286
4650,2,296.25533,-14.72965,16.38,0.06,15.44,0.08,0.94,0.1
4657,2,296.12102,-14.90798,16.17,0.05,15.44,0.13,0.73,0.139283883
4658,2,296.26109,-14.76632,16.33,0.04,15.57,0.11,0.76,0.117046999
4660,2,296.13011,-14.87664,15.97,0.12,15.78,0.17,0.19,0.20808652
4663,2,296.28307,-14.73912,16.3,0.04,15.61,0.16,0.69,0.164924225
4667,2,296.2293,-14.79966,16.27,0.07,15.28,0.08,0.99,0.106301458
4669,2,296.39176,-14.8542,16.34,0.06,15.83,0.11,0.51,0.125299641
4672,2,296.22634,-14.87553,16.07,0.04,15.35,0.07,0.72,0.080622577
4679,2,296.15138,-14.84778,16.22,0.04,15.58,0.1,0.64,0.107703296
4680,2,296.25821,-14.83541,16.25,0.06,15.93,0.15,0.32,0.161554944
4682,2,296.25677,-14.76392,16.28,0.05,15.7,0.09,0.58,0.102956301
4692,2,296.22995,-14.78618,16.16,0.1,15.62,0.1,0.54,0.141421356
4696,2,296.16139,-14.88739,16.23,0.06,16.05,0.11,0.18,0.125299641
4699,2,296.27786,-14.83573,16.12,0.05,16,0.14,0.12,0.148660687
4701,2,296.38112,-14.86163,16.35,0.09,15.59,0.14,0.76,0.16643317
4702,2,296.14067,-14.80517,16.34,0.09,15.75,0.14,0.59,0.16643317
4704,2,296.33975,-14.78115,16.26,0.05,15.82,0.11,0.44,0.12083046
4706,2,296.1418,-14.90057,16.37,0.05,15.48,0.06,0.89,0.078102497
4707,2,296.1706,-14.85313,16.15,0.08,16.01,0.16,0.14,0.178885438
4714,2,296.10938,-14.85454,16.4,0.09,15.39,0.06,1.01,0.108166538
4717,2,296.18339,-14.75693,16.29,0.04,15.6,0.08,0.69,0.089442719
4722,2,296.19937,-14.77273,16.33,0.08,15.71,0.12,0.62,0.144222051
4723,2,296.12584,-14.7477,16.3,0.03,15.6,0.1,0.7,0.104403065
4726,2,296.16221,-14.77894,16.35,0.05,15.84,0.15,0.51,0.158113883
4727,2,296.14102,-14.8926,16.23,0.04,15.78,0.11,0.45,0.117046999
4728,2,296.07578,-14.86261,16.36,0.08,15.41,0.1,0.95,0.128062485
4733,2,296.25953,-14.89299,15.78,0.05,15.14,0.08,0.64,0.094339811
4735,2,296.34915,-14.87833,16.4,0.04,15.59,0.12,0.81,0.126491106
4741,2,296.20673,-14.86225,16.09,0.07,15.88,0.14,0.21,0.156524758
4754,2,296.19847,-14.85607,16.28,0.03,15.59,0.11,0.69,0.114017543
4756,2,296.14647,-14.72957,16.31,0.05,15.62,0.1,0.69,0.111803399
4759,2,296.39387,-14.85312,16.4,0.05,15.71,0.1,0.69,0.111803399
4762,2,296.10079,-14.69429,16.19,0.06,16.26,0.16,-0.07,0.170880075
4769,2,296.17857,-14.80132,16.17,0.06,15.54,0.12,0.63,0.134164079
4777,2,296.38955,-14.91433,16.29,0.03,15.69,0.09,0.6,0.09486833
4778,2,296.23044,-14.71726,16.36,0.06,15.68,0.13,0.68,0.143178211
4781,2,296.35287,-14.79555,16.52,0.06,15.36,0.09,1.16,0.108166538
4783,2,296.31719,-14.8671,16.41,0.07,15.67,0.15,0.74,0.165529454
4786,2,296.27148,-14.82035,16.27,0.05,15.31,0.1,0.96,0.111803399
4788,2,296.11337,-14.95478,16.36,0.07,15.81,0.1,0.55,0.122065556
4789,2,296.21893,-14.85304,16.29,0.03,15.48,0.1,0.81,0.104403065
4790,2,296.28765,-14.77059,16.27,0.09,15.64,0.16,0.63,0.183575598
4792,2,296.21388,-14.83823,16.36,0.06,15.84,0.09,0.52,0.108166538
4797,2,296.14305,-14.91263,16.33,0.06,15.79,0.08,0.54,0.1
4801,2,296.11929,-14.88375,16.33,0.05,15.9,0.16,0.43,0.167630546
4802,2,296.3895,-14.8943,16.22,0.05,15.63,0.1,0.59,0.111803399
4812,2,296.31316,-14.88098,16.33,0.05,15.68,0.11,0.65,0.12083046
4813,2,296.24169,-14.77285,16.32,0.06,15.77,0.14,0.55,0.152315462
4815,2,296.32821,-14.85466,16.3,0.06,15.32,0.11,0.98,0.125299641
4818,2,296.2279,-14.83889,16.33,0.05,15.88,0.09,0.45,0.102956301
4819,2,296.17866,-14.85963,16.3,0.04,15.57,0.12,0.73,0.126491106
4821,2,296.24152,-14.84233,16.31,0.04,15.64,0.1,0.67,0.107703296
4824,2,296.0625,-14.69572,16.21,0.05,15.8,0.11,0.41,0.12083046
4826,2,296.37921,-14.73005,16.32,0.04,15.86,0.11,0.46,0.117046999
4830,2,296.24394,-14.81704,16.31,0.04,15.91,0.11,0.4,0.117046999
4834,2,296.17022,-14.8067,16.4,0.03,15.65,0.07,0.75,0.076157731
4845,2,296.09123,-14.8542,16.18,0.06,15.74,0.07,0.44,0.092195445
4859,2,296.06085,-14.91496,16.01,0.15,15.78,0.21,0.23,0.258069758
4865,2,296.19107,-14.72204,16.28,0.05,15.74,0.12,0.54,0.13
4868,2,296.07821,-14.77876,16.06,0.05,15.37,0.11,0.69,0.12083046
4869,2,296.30466,-14.86675,16.32,0.04,15.83,0.08,0.49,0.089442719
4873,2,296.2654,-14.88775,16.36,0.08,15.72,0.13,0.64,0.152643375
4875,2,296.25067,-14.799,16.27,0.05,15.24,0.1,1.03,0.111803399
4879,2,296.43232,-14.83729,16.55,0.04,15.29,0.1,1.26,0.107703296
4895,2,296.21712,-14.76053,16.15,0.05,16.04,0.13,0.11,0.139283883
4905,2,296.23987,-14.80439,15.91,0.05,15.36,0.1,0.55,0.111803399
4915,2,296.21632,-14.72472,16.47,0.03,15.49,0.1,0.98,0.104403065
4925,2,296.06901,-14.81722,16.38,0.04,15.78,0.23,0.6,0.233452351
4926,2,296.3759,-14.87613,16.41,0.05,15.47,0.12,0.94,0.13
4929,2,296.30341,-14.73265,16.44,0.05,15.58,0.12,0.86,0.13
4930,2,296.39934,-14.64116,15.84,0.08,15.24,0.1,0.6,0.128062485
4932,2,296.29866,-14.78989,16.26,0.04,15.86,0.1,0.4,0.107703296
4933,2,296.27654,-14.82016,16.38,0.03,15.64,0.13,0.74,0.133416641
4936,2,296.08828,-14.81742,16.23,0.05,16.04,0.2,0.19,0.206155281
4942,2,296.39459,-14.66821,16.48,0.06,15.39,0.09,1.09,0.108166538
4945,2,296.42888,-14.87573,16.38,0.05,15.77,0.19,0.61,0.196468827
4946,2,296.29373,-14.81965,16.31,0.04,15.63,0.1,0.68,0.107703296
4953,2,296.15769,-14.68287,16.24,0.06,16.06,0.2,0.18,0.20880613
4971,2,296.27664,-14.78435,16.37,0.05,15.31,0.14,1.06,0.148660687
4979,2,296.10976,-14.86962,16.42,0.05,15.42,0.09,1,0.102956301
4980,2,296.24929,-14.75196,16.29,0.06,15.84,0.13,0.45,0.143178211
4982,2,296.28502,-14.75273,16.28,0.04,15.84,0.13,0.44,0.136014705
4990,2,296.34062,-14.91665,16.4,0.06,15.32,0.07,1.08,0.092195445
5003,2,296.42002,-14.8619,16.34,0.13,15.83,0.17,0.51,0.214009346
5008,2,296.21987,-14.6929,16.42,0.03,15.5,0.07,0.92,0.076157731
5009,2,296.11973,-14.70435,16.4,0.08,15.65,0.19,0.75,0.206155281
5011,2,296.42958,-14.82764,16.55,0.04,15.3,0.12,1.25,0.126491106
5012,2,296.1823,-14.81576,16.17,0.04,15.44,0.09,0.73,0.098488578
5014,2,296.11855,-14.70569,15.4,0.04,15.42,0.09,-0.02,0.098488578
5017,2,296.29563,-14.82392,16.28,0.04,15.93,0.14,0.35,0.145602198
5019,2,296.11351,-14.96533,16.21,0.05,16.2,0.26,0.01,0.264764046
5025,2,296.27758,-14.92498,16.39,0.05,15.55,0.14,0.84,0.148660687
5034,2,296.20566,-14.78514,16.38,0.03,15.63,0.09,0.75,0.09486833
5035,2,296.21874,-14.7921,16.13,0.09,15.58,0.11,0.55,0.142126704
5038,2,296.36787,-14.87151,16.48,0.05,15.47,0.14,1.01,0.148660687
5041,2,296.38581,-14.86732,16.25,0.05,15.61,0.09,0.64,0.102956301
5048,2,296.06592,-14.84361,16.24,0.09,16.14,0.23,0.1,0.246981781
5050,2,296.15468,-14.94047,16.17,0.04,15.67,0.18,0.5,0.184390889
5051,2,296.22489,-14.83762,16.17,0.05,15.72,0.15,0.45,0.158113883
5080,2,296.20214,-14.80776,16.28,0.06,16.03,0.09,0.25,0.108166538
5090,2,296.32112,-14.874,16.39,0.06,15.71,0.12,0.68,0.134164079
5096,2,296.09395,-14.87143,16.22,0.07,15.78,0.18,0.44,0.193132079
5100,2,296.22952,-14.86047,16.3,0.08,15.39,0.13,0.91,0.152643375
5102,2,296.30463,-14.76789,16.34,0.04,15.76,0.14,0.58,0.145602198
5108,2,296.30265,-14.84768,16.42,0.05,15.62,0.08,0.8,0.094339811
5137,2,296.29955,-14.79447,16.28,0.06,15.7,0.12,0.58,0.134164079
5140,2,296.40666,-14.87068,16.41,0.05,15.6,0.15,0.81,0.158113883
5145,2,296.16796,-14.71356,16.4,0.04,15.44,0.1,0.96,0.107703296
5149,2,296.12091,-14.89252,16.07,0.05,15.29,0.08,0.78,0.094339811
5152,2,296.332,-14.89503,16.33,0.05,15.9,0.24,0.43,0.245153013
5157,2,296.21602,-14.93107,16.35,0.03,15.58,0.11,0.77,0.114017543
5178,2,296.22474,-14.89872,16.39,0.04,15.69,0.12,0.7,0.126491106
5180,2,296.29467,-14.8036,16.06,0.06,15.42,0.08,0.64,0.1
5188,2,296.25406,-14.90467,16.28,0.1,15.69,0.1,0.59,0.141421356
5191,2,296.03945,-14.70928,16.46,0.06,15.55,0.12,0.91,0.134164079
5196,2,296.07989,-14.80048,15.99,0.11,15.7,0.13,0.29,0.170293864
5201,2,296.11321,-14.8616,16.44,0.05,15.42,0.08,1.02,0.094339811
5244,2,296.07123,-14.78998,15.8,0.1,15.63,0.12,0.17,0.156204994
5250,2,296.27631,-14.88534,16.31,0.08,15.68,0.12,0.63,0.144222051
5252,2,296.10899,-14.96288,16.22,0.06,15.5,0.1,0.72,0.116619038
5263,2,296.39499,-14.78293,16.45,0.09,15.58,0.1,0.87,0.13453624
5272,2,296.23161,-14.83045,16.43,0.05,15.63,0.16,0.8,0.167630546
5276,2,296.37026,-14.62605,16.32,0.11,15.72,0.16,0.6,0.194164878
5278,2,296.0959,-14.78746,16.19,0.06,15.91,0.18,0.28,0.18973666
5320,2,296.29667,-14.84896,16.42,0.05,15.44,0.05,0.98,0.070710678
5338,2,296.19965,-14.79213,16.14,0.12,15.75,0.11,0.39,0.162788206
5343,2,296.34412,-14.82109,16.23,0.08,15.28,0.1,0.95,0.128062485
5385,2,296.42746,-14.82557,16.48,0.07,15.28,0.16,1.2,0.174642492
5387,2,296.23251,-14.92879,16.28,0.03,15.67,0.08,0.61,0.085440037
5396,2,296.29582,-14.90203,16.4,0.04,15.69,0.1,0.71,0.107703296
5402,2,296.27429,-14.81299,16.26,0.06,15.65,0.1,0.61,0.116619038
5413,2,296.10886,-14.76222,16.48,0.04,15.51,0.09,0.97,0.098488578
5451,2,296.19895,-14.81208,16.43,0.05,15.64,0.13,0.79,0.139283883
5458,2,296.23852,-14.76711,16.45,0.06,15.6,0.12,0.85,0.134164079
5473,2,296.26542,-14.92487,15.9,0.04,15.68,0.18,0.22,0.184390889
5478,2,296.10601,-14.95566,16.27,0.07,15.31,0.14,0.96,0.156524758
5480,2,296.24897,-14.71388,16.47,0.08,15.41,0.11,1.06,0.136014705
5497,2,296.22445,-14.8955,16.33,0.05,15.6,0.1,0.73,0.111803399
5522,2,296.43519,-14.90684,15.51,0.05,14.93,0.13,0.58,0.139283883
5530,2,296.25941,-14.72565,16.47,0.04,15.49,0.08,0.98,0.089442719
5538,2,296.16683,-14.80711,16.32,0.04,15.78,0.09,0.54,0.098488578
5546,2,296.25123,-14.75237,16.06,0.05,15.72,0.09,0.34,0.102956301
5550,2,296.19251,-14.90135,16.45,0.05,15.5,0.07,0.95,0.086023253
5551,2,296.41222,-14.76873,16.45,0.05,15.41,0.08,1.04,0.094339811
5554,2,296.27034,-14.78948,16.32,0.05,15.66,0.07,0.66,0.086023253
5559,2,296.28989,-14.90386,16.44,0.06,15.36,0.1,1.08,0.116619038
